debut_year,name,alias,from,fighting_out_of,height,weight,wins,loss,draw,notes
2003,Chalid Arrab,Die Faust,"Colgne, Germany","Breda, Netherlands",70,214,1,1,0
2003,Chris Brennan,The Westside Strangler,"Compton, California,","Mission Viejo, California",68,155,1,2,0
2003,Dan Bobish,,"Cleveland, Ohio","Cleveland, Ohio",73,310,0,3,0
2003,Dokonjonosuke Mishima,,"Amagasaki, Japan","Osaka, Japan",67,155,2,2,0
2003,Hayato Sakurai,Mach,"Ryugasaki, Japan","Ryugasaki, Japan",67,168,8,3,0
2003,Ikuhisa Minowa,Minowaman,"Hashima, Japan","Tokyo, Japan",69,181,10,8,0
2003,Jason Suttie,Psycho,"Apia, Western Samoa","Auckland, New Zealand",71,220,0,1,0
2003,Kazuhiro Hamanaka,,"Tokyo, Japan","Tokyo, Japan",72,185,1,1,0
2003,Kazuhiro Nakamura,Kaz,"Fukuyama-shi, Japan","Yokohama-shi, Japan",70,193,11,6,0
2003,Mauricio Rua,Shogun,"Curitiba, Brazil","Curitiba, Brazil",73,206,12,1,0
2003,Mike Bencic,Batman,"Pula, Croatia","Pula, Croatia",73,220,0,2,0
2003,Mikhail Ilyukhin,,"Tula, Russia","Tula, Russia",69,205,0,1,0
2003,Murilo Bustamante,,"Rio De Janeiro, Brazil","Rio De Janeiro, Brazil",73,185,4,5,0
2003,Paulo Cesar Silva,Giant,"São Paulo, Brazil","São Paulo, Brazil",84,385,1,6,0
2003,Ralph Gracie,The Pitbull,"Rio de Janeiro, Brazil",c,69,155,1,1,0
2003,Rodney Glunder,The Silent Assassin,"Leiden, Netherlands","Leiden, Netherlands",72,228,0,1,0
2003,Rodrigo Gracie,,"Rio de Janeiro, Brazil","Palos Verdes, California",72,185,4,0,0
2003,Rony Sefo,Slyman,"Auckland, New Zealand","Auckland, New Zealand",72,238,0,1,0
2003,Sergei Kharitonov,The Paratrooper,"Plesetsk, Russia","Amsterdam, Netherlands",76,280,8,3,0
2003,Wataru Sakata,,"Inazawa, Japan","Inazawa, Japan",69,194,0,1,0
2003,Yuki Kondo,Yukisora,"Nagaoka city, Japan","Tokyo, Japan",71,170,1,6,0
2004,Akihiro Gono,The Magic Man,"Tokyo, Japan","Tokyo, Japan",69,156,6,3,0
2004,Amar Suloev,,"Kalinin City, Armenia","Kalinin City, Armenia",69,183,2,2,0
2004,Bertrand Amoussou,Iron-B,"Dakar, Senegal","Créteil, France",70,198,1,0,0
2004,Brady Fink,Funky,"Westminster, California","Westminster, California",72,155,0,1,0
2004,Charles Bennett,Krazy Horse,"Gainesville, Florida","Ocala, Florida",65,155,2,3,0
2004,Cory Peterson,LA Giant,"Los Angeles, California","Los Angeles, California",83,316,0,1,0
2004,Crosley Gracie,,"Rio De Janeiro, Brazil","San Francisco, California",71,185,1,1,0
2004,Dean Lister,,"San Diego, California","San Diego, California",73,220,1,2,0
2004,Egidijus Valavicius,,"Marijampolė, Lithuania","Marijampolė, Lithuania",72,205,0,1,0
2004,Fabio Mello,,Brazil,"Coconut Creek, Florida",66,145,0,1,0
2004,Gan McGee,The Giant,"Bismarck, North Dakota","San Luis Obispo, California",82,260,0,2,0
2004,Henry Miller,Sentoryu,"Tokyo, Japan","St. Louis, Missouri",69,242,1,4,0
2004,Hiroyuki Abe,Abe Ani,"Aichi, Japan","Kanagawa, Japan",66,143,0,1,1
2004,Jadyson Costa,Little Wanderlei,"Parna, Brazil","Gran Rapids, Michigan",67,153,0,1,0
2004,James Thompson,The Colossus,"Rochdale, England","London, England",77,266,5,2,0
2004,Jens Pulver,Little Evil,"Sunnyside, Washington","Crystal Lake, Illinois",67,155,2,2,0
2004,Jin O Kim,Jinou,South Korea,South Korea,69,205,0,1,0
2004,Jorge Patino,Macaco,"São Paulo, Brazil","São Paulo, Brazil",69,155,0,1,0
2004,Josh Barnett,The Warmaster,"Seattle, Washington","Seattle, Washington",75,256,5,4,0
2004,Katsuhisa Fujii,Shamoji,"Hiroshima, Japan","Hiroshima, Japan",72,219,1,1,0
2004,Kazuo Misaki,Grabaka Hitman,"Chiba, Japan","Chiba, Japan",70,170,4,4,0
2004,Kazuo Takahashi,Yoshiki,"Chiba, Japan","Tokyo, Japan",70,203,0,3,0
2004,Luiz Firmino,Buscape,"Paraíba, Brazil","Coconut Creek, Florida",68,155,3,2,0
2004,Makoto Takimoto,,"Iwai, Japan","Iwai, Japan",69,179,3,2,0
2004,Mal Foki,Twin Tiger,"Mermaid Beach, Queensland","Mermaid Beach, Queensland",67,220,0,1,0
2004,Marcus Aurelio,Maximus,"Fortaleza, Brazil","Miami, Florida",70,155,3,3,0
2004,Mark Hunt,Super Samoan,"South Auckland, New Zealand","Sydney, Australia",70,265,5,3,0
2004,Masakazu Imanari,Ashikan Judan,"Kanagawa, Japan","Tokyo, Japan",65,155,0,2,0
2004,Matt Foki,Twin Tiger,"Mermaid Beach, Queensland","Mermaid Beach, Queensland",67,205,0,1,0
2004,Mu Bae Choi,The Heavy Tank of Busan,"Busan, South Korea","Seoul, South Korea",74,253,4,1,0
2004,Rulon Gardner,,"Afton, Wyoming","Star Valley, Wyoming",76,295,1,0,0
2004,Ryo Chonan,Piranha,"Yamagata, Japan","Saitama, Japan",69,185,4,4,0
2004,Ryuki Ueyama,,"Tokyo, Japan","Tokyo, Japan",71,163,0,2,0
2004,Ryuta Sakurai,Mr. DEEP,"Ibaraki, Japan","Ibaraki, Japan",70,185,0,3,0
2004,Sean Sherk,The Muscle Shark,"St. Francis, Minnesota","Oak Grove, Minnesota",66,155,1,0,0
2004,Sergey Ignatov,,"Krasnoyarsk, Russia","Krasnoyarsk, Russia",70,207,0,1,0
2004,Soa Palelei,The Hulk,"Newcastle, Australia","Perth, Australia",76,264,0,1,0
2004,Stefan Leko,Blitz,"Buna, Bosnia And Herzegovina","Duisburg, Germany",73,220,0,3,0
2004,Takanori Gomi,The Fireball Kid,"Kanagawa, Japan","Tokyo, Japan",68,156,13,1,1
2004,Yasuaki Miyazono,,Japan,Japan,71,195,0,1,0
2004,Yasuhito Namekawa,," Kitaibaraki, Japan"," Kitaibaraki, Japan",71,197,1,1,0
2004,Yoji Anjo,Mr. 200%,"Tokyo, Japan","Tokyo, Japan",71,200,0,1,0
2004,Yukio Kawabe,Tamakairiki,Japan,Japan,72,220,0,1,0
2005,Alexandru Lungu,Sandu,"Paleu, Romania","Bucharest, Romania",71,364,0,1,0
2005,Aliev Makhmud,,"Nakhchivan City, Azerbaijan","Baku, Azerbaijan",66,191,0,1,0
2005,Andrei Semenov,White Shark,"Vyborg, Russia","St. Petersburg, Russia",72,184,0,1,0
2005,Daisuke Sugie,Amazon,"Aichi, Japan","Gifu, Japan",66,154,0,1,0
2005,Daniel Acacio,,"Sao Paulo, Brazil","Curitiba, Brazil",70,172,2,1,0
2005,David Abbott,Tank,"Huntington Beach, California","Huntington Beach, California",72,263,0,1,0
2005,Denis Kang,Super Korean,"Saint-Pierre, Saint Pierre and Miquelon","Montreal, Quebec",71,190,6,1,0
2005,Dong Sik Yoon,,"Seoul, South Korea","Seoul, South Korea",72,185,0,4,0
2005,Fabrício Werdum,Vai Cavalo,"Porto Alegre, Brazil"," Los Angeles, California",76,250,4,2,0
2005,Ibragim Magomedov,,"St. Petersburg, Russia","Makhachkala, Russia",75,242,0,1,0
2005,In Seok Kim,,South Korera,South Korera,67,155,0,1,0
2005,Jean Silva,,"Joao Pessoa, Brazil","London, England",66,155,0,1,0
2005,Joachim Hansen,Hellboy,"Oslo, Norway","Oslo, Norway",69,155,4,2,0
2005,Josh Thomson,The Punk,"San Jose, California","San Jose, California",70,155,1,0,0
2005,Jutaro Nakao,The King of Triangle,"Osaka, Japan","Osaka, Japan",69,155,0,1,0
2005,Ken Kaneko,,Japan,"Shinjuku, Tokyo",72,161,0,1,0
2005,Luiz Azeredo,The Joker,"Sao Paulo, Brazil","Curitiba, Brazil",70,160,2,3,0
2005,Masanori Suda,,Japan,Japan,71,183,0,1,0
2005,Michihiro Omigawa,Michi,"Ibaraki, Japan","Tokyo, Japan",66,155,0,1,0
2005,Milton Vieira,Miltinho,"Teresópolis, Brazil","Amazonas, Brazil",72,155,0,1,0
2005,Murad Chunkaiev,,Russia,Russia,70,205,0,1,0
2005,Naoyuki Kotani,,"Kanagawa, Japan","Kanagawa, Japan",68,156,0,1,0
2005,Pawel Nastula,,"Warsaw, Poland","Warsaw, Poland",73,239,1,3,0
2005,Pedro Rizzo,The Rock,"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",71,243,0,2,0
2005,Phil Baroni,The New York Badass,"Long Island, New York","Las Vegas, Nevada",69,210,4,2,0
2005,Roman Zentsov,The Russian Hammer,"St. Petersburg, Russia","St. Petersburg, Russia",73,230,2,1,0
2005,Ryuichi Murata,,"Saitama, Japan","Tokyo, Japan",70,191,0,1,0
2005,Tatsuya Kawajiri,Crusher,"Inashiki, Japan","Inashiki, Japan",67,145,4,2,0
2005,Tomomi Iwama,Taisho,"Nagoya, Japan","Nagoya, Japan",65,155,0,1,0
2005,Tsuyoshi Kosaka,TK,"Shiga, Japan","Tokyo, Japan",71,222,1,2,0
2005,Wagner da Conceicao Martins,Little Zulu,"São Luís, Brazil","São Luís, Brazil",79,350,1,3,0
2005,Yoshiro Maeda,,"Kagawa, Japan","Kagawa, Japan",67,145,0,2,0
2005,Yves Edwards,Thugjitsu Master,"Nassau, Bahamas","Woodlands, Texas",69,170,2,1,0
2005,Aaron Riley,,"Tell City, Indiana","Albuquerque, New Mexico",69,155,1,0,0
2006,Clay French,,"Villa Park, Illinois","Schaumburg, Illinois",66,155,0,1,0
2006,Cristiano Marcello,,"Rio de Janeiro, Brazil","Curitiba, Brazil",69,155,0,1,0
2006,Cyrille Diabate,The Snake,"La Celle-Saint-Cloud, France","Rueil-Malmaison, France",78,205,0,1,0
2006,Dae Won Kim,,South Korea,South Korea,71,185,0,1,0
2006,David Baron,,"Bois-Colombes, France","Bois-Colombes, France",66,169,0,1,0
2006,David Bielkheden,The Brazilian Swede,"Stockholm, Sweden","Stockholm, Sweden",70,170,0,1,0
2006,Edson Claas Vieira,Draggo,Brazil,"Porto Alegre, Brazil",75,227,0,2,0
2006,Eldari Kurtanidze,,Georgia,Georgia,68,234,0,1,0
2006,Eric Esch,Butterbean,"Jasper, Alabama","Jasper, Alabama",71,356,2,1,0
2006,Eun-Su Lee,Heavy Metal,,"Seoul, South Korea",72,185,0,1,0
2006,Evangelista Santos,Cyborg,"Rondonopolis, Brazil","Curitiba, Brazil",70,205,1,1,0
2006,Gegard Mousasi,The Dreamcatcher,"Tehran, Iran","Leiden, Netherlands",74,185,2,1,0
2006,Gilbert Melendez,El Nino,"Santa Ana, California","San Francisco, California",69,155,2,0,0
2006,Gregory Bouchelaghem,,France,France,74,183,0,1,0
2006,Hatsu Hioki,,"Nagoya, Japan","Nagoya, Japan",71,150,1,0,0
2006,Hector Lombard,Showeather,"Matanzas, Cuba","Coconut Creek, Florida",69,183,0,2,0
2006,Jason Black,The Black Legion,"Ottumwa, Iowa","Davenport, Iowa",70,155,1,1,0
2006,Jean-Francois Lenogue,Jeff,France,"Paris, France",72,181,0,1,0
2006,Jeff Curran,The Big Frog,"Woodstock, Illinois","Island Lake, Illinois",66,155,0,1,0
2006,Joe Pearson,,"Davenport, Iowa","Bettendorf, Iowa",70,143,1,0,0
